pr_id,repo_name,pr_number,title,body_len,user_login,user_type,created_datetime,closed_datetime,merged_datetime,created_hour,created_day_of_week,duration_minutes,duration_hours,comments,review_comments,commits,additions,deletions,changed_files,repo_language,repo_stars,repo_forks,is_fpt,keyword,is_merged
3792124783,ErsatzTV/legacy,2920,feat: use probe hints with next engine,0,jasongdove,User,2026-06-03 01:15:27,2026-06-03 01:22:49,2026-06-03 01:22:49,1,3,7.366666666666666,0.12277777777777778,0,0,1,260,20,3,C#,2814,195,0,global,1
3792124804,N-Torresito/proyecto-distribuidos,2,Pruebas f inal,0,NicolasCV77,User,2026-06-03 01:15:28,2026-06-03 01:16:37,2026-06-03 01:16:37,1,3,1.15,0.019166666666666665,0,0,2,131,181,9,Java,0,1,0,global,1
3792124876,justinsino83/gwszjy,7,Master,8,jacecs,User,2026-06-03 01:15:29,2026-06-03 01:15:39,2026-06-03 01:15:39,1,3,0.16666666666666666,0.0027777777777777775,0,0,3,400,495,5,JavaScript,0,1,0,global,1
3792125138,lilseancoc-png/stonks,319,perf: speed up daily build + unusual-flow scan (no rate-limit/token cost),2560,lilseancoc-png,User,2026-06-03 01:15:35,2026-06-03 01:16:00,2026-06-03 01:16:00,1,3,0.4166666666666667,0.006944444444444445,1,0,1,82,29,3,JavaScript,1,0,0,global,1
3792125248,Alon3/fax-pos,147,docs: actualizar ESTADO.md a v0.39.419,382,Alon3,User,2026-06-03 01:15:37,2026-06-03 01:15:53,2026-06-03 01:15:53,1,3,0.26666666666666666,0.0044444444444444444,0,0,1,18,1,1,JavaScript,1,0,0,global,1
3792125621,EterniumAI/eternium-api,180,fix(credits): correct credit_ledger fallback column in handleCreditHistory,853,EterniumAI,User,2026-06-03 01:15:39,2026-06-03 01:17:10,2026-06-03 01:17:10,1,3,1.5166666666666666,0.025277777777777777,0,0,1,14,10,2,JavaScript,0,0,0,global,1
3792125758,steve-magne/hookstack,35,fix(ci): token vide supprimé avant publish — active OIDC,216,steve-magne,User,2026-06-03 01:15:40,2026-06-03 01:16:17,2026-06-03 01:16:16,1,3,0.6166666666666667,0.010277777777777778,1,0,1,3,1,1,JavaScript,0,0,0,global,1
3792125835,rodrigorjsf/ibm-mq-java-poc,70,"Code-quality minors from PR #38 (log noise, build-html DRY, demo runner)",685,rodrigorjsf,User,2026-06-03 01:15:40,2026-06-03 01:19:25,2026-06-03 01:19:25,1,3,3.75,0.0625,0,0,2,54,25,3,Java,0,0,0,global,1
3792126321,VexDB-THU/VexDB-Lite,8,Update README.md,0,greatji,User,2026-06-03 01:15:47,2026-06-03 01:16:12,2026-06-03 01:16:12,1,3,0.4166666666666667,0.006944444444444445,0,0,1,1,1,1,C++,61,12,0,global,1
3792126468,janloarca/Jan,46,Add institution performance charts and streamline sync UX,952,janloarca,User,2026-06-03 01:15:51,2026-06-03 01:15:59,2026-06-03 01:15:59,1,3,0.13333333333333333,0.0022222222222222222,1,0,22,604,58,3,JavaScript,0,0,0,global,1
3792126560,davewiebe/StockTickr,48,Show the split peak (\) on the price chart,1066,davewiebe,User,2026-06-03 01:15:53,2026-06-03 01:15:55,2026-06-03 01:15:55,1,3,0.03333333333333333,0.0005555555555555556,0,0,1,13,1,1,JavaScript,0,0,0,global,1
3792126695,lordisfet/agro-climate-backend,1,Add entities,0,lordisfet,User,2026-06-03 01:15:53,2026-06-03 01:16:01,2026-06-03 01:16:01,1,3,0.13333333333333333,0.0022222222222222222,0,0,11,244,98,11,Java,0,0,0,global,1
3792126736,arschooling/EngCat,116,"fix(quiz): 같은 품사 오답 2개 이상 보장, 부족 시 품사 표시 숨김",243,arjungtaeng,User,2026-06-03 01:15:53,2026-06-03 01:16:01,2026-06-03 01:16:01,1,3,0.13333333333333333,0.0022222222222222222,0,0,1,7,6,4,JavaScript,1,0,0,global,1
3792127286,c-mongan/copilot-cli-agentops-azure,33,Add Copilot OTel snapshot contract,909,c-mongan,User,2026-06-03 01:15:59,2026-06-03 01:19:59,2026-06-03 01:19:58,1,3,4.0,0.06666666666666667,0,0,1,35,5,6,JavaScript,0,0,0,global,1
3792127552,Elight-dotcom/komunitas_kampus-backend,6,fix: error,0,Elight-dotcom,User,2026-06-03 01:16:04,2026-06-03 01:16:16,2026-06-03 01:16:16,1,3,0.2,0.0033333333333333335,0,0,1,6,6,12,C#,0,0,0,global,1
3792127913,binaryzen/cuppanudel,6,"Feature: SampleProvider, workspace serialization, presets, sample-set picker, alignment monitor",2465,binaryzen,User,2026-06-03 01:16:08,2026-06-03 01:16:13,2026-06-03 01:16:13,1,3,0.08333333333333333,0.0013888888888888887,0,0,1,0,1,1,JavaScript,0,0,0,global,1
3792128192,jrgoldfinemiddleton/cardcore-server,39,feat(client): add HTTP session lifecycle client,1205,jrgoldfinemiddleton,User,2026-06-03 01:16:11,2026-06-03 01:20:28,2026-06-03 01:20:28,1,3,4.283333333333333,0.07138888888888889,1,0,1,416,0,2,Go,1,0,0,global,1
3792128278,Matiazz07/Facturacion,6,MV: Actualizaciones sobre el simualdor de facturas,0,Matiazz07,User,2026-06-03 01:16:13,2026-06-03 01:16:21,2026-06-03 01:16:21,1,3,0.13333333333333333,0.0022222222222222222,0,0,1,302,175,3,JavaScript,0,0,0,global,1
3792128607,FernandoLopesQA/teste-report,2,PR instalar mochawesome,37,FernandoLopesQA,User,2026-06-03 01:16:16,2026-06-03 01:17:44,2026-06-03 01:17:44,1,3,1.4666666666666666,0.024444444444444442,0,0,1,275,3,3,JavaScript,0,0,0,global,1
3792128907,takesta/takesta.github.io,41,Remove ContactSection from Prospective component,694,takesta,User,2026-06-03 01:16:19,2026-06-03 01:16:38,2026-06-03 01:16:38,1,3,0.31666666666666665,0.005277777777777778,0,0,1,0,4,1,JavaScript,1,0,0,global,1
3792128974,JimEllars/American-Pirate-Federation-Web-Platform-4062,19,Integrate Web3 components into production UI,599,JimEllars,User,2026-06-03 01:16:20,2026-06-03 01:17:14,2026-06-03 01:17:14,1,3,0.9,0.015000000000000001,1,0,1,53,2,3,JavaScript,0,0,0,global,1
3792129046,nmorabowen/OpenSees,142,docs(validation): fold P2 + P3 into the finite-strain plan & report,629,nmorabowen,User,2026-06-03 01:16:22,2026-06-03 01:16:40,2026-06-03 01:16:40,1,3,0.3,0.005,0,0,1,66,15,2,C++,0,0,0,global,1
3792129541,bg9m9r/majik,2383,feat(cards): implement Avatar of the Resolute,685,bg9m9r,User,2026-06-03 01:16:26,2026-06-03 01:21:20,2026-06-03 01:21:20,1,3,4.9,0.08166666666666668,0,0,1,368,0,4,C#,2,1,0,global,1
3792129603,fergusonkw/kyleferguson,2,Add branded HTML document and quote/invoice templates,698,fergusonkw,User,2026-06-03 01:16:28,2026-06-03 01:16:43,2026-06-03 01:16:43,1,3,0.25,0.004166666666666667,0,0,1,1022,0,2,HTML,0,0,0,global,1
3792129801,henriquetoldi/app-financas,12,"Add automated categorization rules, bulk categorization and UI filters",2323,henriquetoldi,User,2026-06-03 01:16:32,2026-06-03 01:17:33,2026-06-03 01:17:33,1,3,1.0166666666666666,0.016944444444444443,0,0,1,758,160,3,JavaScript,0,0,0,global,1
3792130255,Void3110/spring-boot-starter-opa-abac,7,Plan Phase 4.5 — the dynamic tag dictionary,2618,Void3110,User,2026-06-03 01:16:36,2026-06-03 01:17:45,2026-06-03 01:17:45,1,3,1.15,0.019166666666666665,0,0,2,1255,5,13,Java,0,0,0,global,1
3792130290,munifgebara/cloud-native-java-pipeline,46,Implementa cadastro de locais hierárquicos,668,muniagebot,User,2026-06-03 01:16:37,2026-06-03 01:18:08,2026-06-03 01:18:08,1,3,1.5166666666666666,0.025277777777777777,0,0,1,1306,0,23,Java,0,1,0,global,1
3792130304,Danielducati/backend-highsoft-sena,127,pero,0,diegorioz,User,2026-06-03 01:16:37,2026-06-03 01:16:48,2026-06-03 01:16:48,1,3,0.18333333333333332,0.0030555555555555553,0,0,1,78,38,8,JavaScript,2,0,0,global,1
3792130338,sm06224/PKC-Public,87,sync PKC2 HTML files from PKC2 main and dev branch,89,sm06224,User,2026-06-03 01:16:38,2026-06-03 01:16:46,2026-06-03 01:16:46,1,3,0.13333333333333333,0.0022222222222222222,0,0,1,8,8,1,HTML,0,0,0,global,1
3792130437,unike0dd/redesigned-octo-meme,198,"Update Gabriel Services landing page (hero, process rail, styles, i18n)",2787,unike0dd,User,2026-06-03 01:16:40,2026-06-03 01:17:23,2026-06-03 01:17:23,1,3,0.7166666666666667,0.011944444444444445,0,0,1,775,118,3,JavaScript,0,0,0,global,1
3792130438,GabrielPinto21/Proyecto_Posgrados_backend,299,Jose new,0,joseluisjb,User,2026-06-03 01:16:40,2026-06-03 01:16:49,2026-06-03 01:16:49,1,3,0.15,0.0025,0,0,2,71,5,3,Java,1,2,0,global,1
3792130481,turbocanary/turbotest_whwk41db_8svs3vog,1,PR 1,0,dsp-code-scanning-bot,User,2026-06-03 01:16:41,2026-06-03 01:16:58,2026-06-03 01:16:58,1,3,0.2833333333333333,0.004722222222222222,0,1,2,1,0,1,JavaScript,0,0,0,global,1
3792130494,EterniumAI/eternium-api,181,fix(rls): correct Phase 3.2 JWT payload shape -- app_metadata.tenant_id,1053,EterniumAI,User,2026-06-03 01:16:41,2026-06-03 01:17:20,2026-06-03 01:17:20,1,3,0.65,0.010833333333333334,0,0,1,149,110,7,JavaScript,0,0,0,global,1
3792130525,amplify-github-test-hkg/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-ap-east-1,25502,Automated test pull request,27,amplify-github-test-hkg,User,2026-06-03 01:16:42,2026-06-03 01:18:59,,1,3,2.283333333333333,0.03805555555555555,1,0,1,3,1,1,HTML,0,0,0,global,0
3792130926,angelgabrieldaq/zenoxia-atlas,11,Feature/capa1a checklist alta,0,angelgabrieldaq,User,2026-06-03 01:16:45,2026-06-03 01:16:55,2026-06-03 01:16:55,1,3,0.16666666666666666,0.0027777777777777775,0,0,2,945,237,6,Python,1,0,0,global,1
3792130932,yukepenn/alpha_system,33,sync(frontier): require README phase snapshots,291,yukepenn,User,2026-06-03 01:16:45,2026-06-03 01:17:30,2026-06-03 01:17:30,1,3,0.75,0.0125,0,0,1,26,0,3,Python,1,0,0,global,1
3792130961,bg9m9r/majik,2384,feat(cards): implement Servant of the Scale,621,bg9m9r,User,2026-06-03 01:16:45,2026-06-03 01:20:48,2026-06-03 01:20:48,1,3,4.05,0.06749999999999999,0,0,1,426,0,4,C#,2,1,0,global,1
3792130962,eseo7/parnas-wbs,154,작업요청서 댓글/첨부 카운트 링크 스타일 정리,322,eseo7,User,2026-06-03 01:16:45,2026-06-03 01:16:54,2026-06-03 01:16:54,1,3,0.15,0.0025,0,0,1,58,51,1,JavaScript,0,0,0,global,1
3792130992,VIMANAi/godel-agency,3,"Revert ""docs: improve README.md readability and clarify execution modes""",30,VIMANAi,User,2026-06-03 01:16:46,2026-06-03 01:20:29,2026-06-03 01:20:29,1,3,3.716666666666667,0.06194444444444445,0,6,1,19,44,1,Python,0,0,0,global,1
3792131027,MRoot2025/intelligentio,216,fix(ux): comprehensive UX/UI restoration — P0 + P1 + P2 waves (Manuel directive 2026-06-02),7684,MRoot2025,User,2026-06-03 01:16:47,2026-06-03 01:18:00,2026-06-03 01:18:00,1,3,1.2166666666666666,0.020277777777777777,0,0,5,450,0,30,HTML,0,0,0,global,1
3792131037,atsuoishimoto/pyappdist,16,Compile entire runtime instead of just site-packages,2108,atsuoishimoto,User,2026-06-03 01:16:47,2026-06-03 01:18:40,2026-06-03 01:18:39,1,3,1.8833333333333333,0.03138888888888889,0,0,3,28,11,1,Python,0,0,0,global,1
3792131048,amplify-github-test-hkg/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-ap-east-1,25501,Automated test pull request,27,amplify-github-test-hkg,User,2026-06-03 01:16:47,2026-06-03 01:19:05,,1,3,2.3,0.03833333333333333,1,0,1,1,15,1,HTML,0,0,0,global,0
3792131112,mtrainer07-arch/maitreya-dashboard,944,"feat(google-ads): asset library, PMax asset group builder, conv action + campaign removal",542,mtrainer07-arch,User,2026-06-03 01:16:49,2026-06-03 01:17:33,2026-06-03 01:17:33,1,3,0.7333333333333333,0.012222222222222221,1,0,1,156,0,1,JavaScript,0,0,0,global,1
3792131158,daikichiba9511/dotfiles,48,feat(nvim): markdown の lint/lsp 環境を整備,706,daikichiba9511,User,2026-06-03 01:16:50,2026-06-03 01:16:53,2026-06-03 01:16:53,1,3,0.05,0.0008333333333333334,0,0,1,49,0,4,Python,1,0,0,global,1
3792131201,BlakeStringer4444/Blake-Website,114,Add Piano Tiles easter egg to Music page,400,BlakeStringer4444,User,2026-06-03 01:16:51,2026-06-03 01:16:58,2026-06-03 01:16:58,1,3,0.11666666666666667,0.0019444444444444444,0,0,1,513,0,1,HTML,0,0,0,global,1
3792131246,reisrodrigo1-dev/marketplace,25,fix: página publicada mostrava Rascunho + e-book negando acesso,873,reisrodrigo1-dev,User,2026-06-03 01:16:52,2026-06-03 01:16:55,2026-06-03 01:16:55,1,3,0.05,0.0008333333333333334,1,2,1,64,46,2,JavaScript,0,1,0,global,1
3792131276,RobertoMaz/portfolio-web-prueba,2,chore: merge develop into main - ROB-5 Vue3 setup,131,RobertoMaz,User,2026-06-03 01:16:53,2026-06-03 01:17:49,2026-06-03 01:17:49,1,3,0.9333333333333333,0.015555555555555555,0,0,4,3645,0,23,JavaScript,0,0,0,global,1
3792131432,rlawngud0428/jungle_SW_AI_13_14_gpt_lab,38,fix: attention.py mask,95,rlawngud0428,User,2026-06-03 01:16:54,2026-06-03 01:20:37,2026-06-03 01:20:37,1,3,3.716666666666667,0.06194444444444445,0,0,1,6,3,1,Python,0,1,0,global,1
3792131504,yagiyagisansam/stockscan,8,chore: ignore Python __pycache__ directories,155,yagiyagisansam,User,2026-06-03 01:16:55,2026-06-03 01:16:59,2026-06-03 01:16:59,1,3,0.06666666666666667,0.0011111111111111111,0,0,3,267,111,4,HTML,0,0,0,global,1
3792131713,aws-aemilia-sin/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-ap-southeast-1,25500,Automated test pull request,27,aws-aemilia-sin,User,2026-06-03 01:16:57,2026-06-03 01:19:30,,1,3,2.55,0.042499999999999996,1,0,1,3,1,1,HTML,0,0,0,global,0
3792131780,richardpon-headway/claude-developer-hub,121,Move Open Claude into its own labeled tile,492,richardpon-headway,User,2026-06-03 01:16:58,2026-06-03 01:17:53,2026-06-03 01:17:53,1,3,0.9166666666666666,0.015277777777777777,0,0,1,105,39,5,Python,0,0,0,global,1
3792131782,PunchTheDev/forge,182,Update CHANGELOG with anti-gaming PRs #175-#181,334,PunchTheDev,User,2026-06-03 01:16:58,2026-06-03 01:17:04,2026-06-03 01:17:04,1,3,0.1,0.0016666666666666668,0,0,1,9,8,1,Python,0,0,0,global,1
3792131886,PunchTheDev/forge-api,32,Add v0.12.0 CHANGELOG for hidden eval infra,224,PunchTheDev,User,2026-06-03 01:17:00,2026-06-03 01:17:09,2026-06-03 01:17:09,1,3,0.15,0.0025,0,0,1,9,0,1,Python,0,0,0,global,1
3792131938,ma-abe097/atest,24,api_banto_san: サイトを選んでプロジェクトへ一括移動,547,ma-abe097,User,2026-06-03 01:17:01,2026-06-03 01:17:11,2026-06-03 01:17:11,1,3,0.16666666666666666,0.0027777777777777775,0,0,1,54,8,1,PHP,0,0,0,global,1
3792131971,aws-aemilia-sin/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-ap-southeast-1,25508,Automated test pull request,27,aws-aemilia-sin,User,2026-06-03 01:17:02,2026-06-03 01:22:03,,1,3,5.016666666666667,0.08361111111111111,0,0,1,1,15,1,HTML,0,0,0,global,0
3792131975,grinselln/croven-labs-apps,15,center days to go label,0,XxMatose,User,2026-06-03 01:17:02,2026-06-03 01:17:30,2026-06-03 01:17:30,1,3,0.4666666666666667,0.0077777777777777776,0,0,1,2,2,1,PHP,0,0,0,global,1
3792132013,hhhheeeeccc/wifi,3,Professional UI Overhaul,603,hhhheeeeccc,User,2026-06-03 01:17:03,2026-06-03 01:25:47,,1,3,8.733333333333333,0.14555555555555555,1,0,1,374,214,5,HTML,0,0,0,global,0
3792132213,O4ty410/The-Code-Book,311,White edge outline on hub background icons,461,O4ty410,User,2026-06-03 01:17:04,2026-06-03 01:18:07,2026-06-03 01:18:07,1,3,1.05,0.0175,0,0,1,12,4,1,JavaScript,0,0,0,global,1
3792132267,aws-aemilia-iad/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-gamma-us-east-1,25458,Automated test pull request,27,aws-aemilia-iad,User,2026-06-03 01:17:04,2026-06-03 01:18:36,,1,3,1.5333333333333334,0.025555555555555557,1,0,1,1,15,1,HTML,1,0,0,global,0
3792132289,AHNYUNKI/rever,209,Target EC2 deployment to develop,1070,AHNYUNKI,User,2026-06-03 01:17:04,2026-06-03 01:19:22,2026-06-03 01:19:22,1,3,2.3,0.03833333333333333,4,0,1,18,19,5,Java,0,0,0,global,1
3792132417,h2orules/CTS_Scoreboard,52,Update queries for most-watched events,0,h2orules,User,2026-06-03 01:17:05,2026-06-03 01:17:32,2026-06-03 01:17:32,1,3,0.45,0.007500000000000001,0,0,1,52,1,1,Python,0,0,0,global,1
3792132448,swstegall/meteor-decomp,226,decomp: match FUN_009de339 @0x005de339,507,swstegall,User,2026-06-03 01:17:06,2026-06-03 01:17:15,2026-06-03 01:17:15,1,3,0.15,0.0025,0,0,1,313,0,1,C++,3,0,0,global,1
3792132493,aws-aemilia-iad/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-gamma-us-east-1,25457,Automated test pull request,27,aws-aemilia-iad,User,2026-06-03 01:17:07,2026-06-03 01:18:38,,1,3,1.5166666666666666,0.025277777777777777,1,0,1,3,1,1,HTML,1,0,0,global,0
3792132505,Mervikki/The-Daily-Hallucination,24,Issue: June 3 — Polaris autopsy recap,523,Mervikki,User,2026-06-03 01:17:07,2026-06-03 01:17:13,2026-06-03 01:17:13,1,3,0.1,0.0016666666666666668,0,0,1,329,3,3,HTML,0,0,0,global,1
3792132508,Valeryaleshka/tenapp,22,Mobile,0,Valeryaleshka,User,2026-06-03 01:17:07,2026-06-03 01:17:55,2026-06-03 01:17:55,1,3,0.8,0.013333333333333334,0,0,3,11,2,4,C#,0,0,0,global,1
3792132613,eclipse-cdt/cdt-lsp,617,[releng] stable URLs for 2026-06 RC2,0,jonahgraham,User,2026-06-03 01:17:10,2026-06-03 01:20:57,2026-06-03 01:20:57,1,3,3.783333333333333,0.06305555555555556,0,0,1,3,3,1,Java,39,12,0,global,1
3792132692,Oliverwkw/LOTG-Stats,205,Items 4 + 8: position-adjusted points avgs + cuff must still be rostered,1497,Oliverwkw,User,2026-06-03 01:17:11,2026-06-03 01:17:42,2026-06-03 01:17:42,1,3,0.5166666666666667,0.008611111111111113,0,0,1,74,29,5,Python,0,0,0,global,1
3792133101,kyvividly/T3-InquiryProject-Ky-Rui-Max-Johemi,8,Feautre/new page maximilian,0,kyvividly,User,2026-06-03 01:17:13,2026-06-03 01:19:39,2026-06-03 01:19:38,1,3,2.433333333333333,0.04055555555555555,0,0,3,128,50,9,HTML,0,0,0,global,1
3792133143,PeytonFrankeCode/FbAi,245,diag(sold): surface raw scrape.do response details in Test result,1423,PeytonFrankeCode,User,2026-06-03 01:17:14,2026-06-03 01:17:21,2026-06-03 01:17:21,1,3,0.11666666666666667,0.0019444444444444444,0,0,1,62,11,4,JavaScript,0,0,0,global,1
3792133170,Jorge2215/ArgentinaLightHouses,20,style: fix WeatherGrid table contrast - dark nautical theme,676,Jorge2215,User,2026-06-03 01:17:15,2026-06-03 01:18:19,2026-06-03 01:18:19,1,3,1.0666666666666667,0.017777777777777778,0,0,2,31,2,4,C#,0,0,0,global,1
3792133194,guardian-intelligence/verself,127,Remove bootstrap legacy absence assertions,368,Anveio,User,2026-06-03 01:17:15,2026-06-03 01:18:28,2026-06-03 01:18:28,1,3,1.2166666666666666,0.020277777777777777,0,0,1,1,7,1,Go,7,0,0,global,1
3792133195,agoda-com/eslint-config-agoda,484,docs: clarify the lint script setup instruction in README,48,x4v13r64,User,2026-06-03 01:17:16,2026-06-03 01:21:45,,1,3,4.483333333333333,0.07472222222222222,1,0,1,1,1,1,JavaScript,12,2,0,global,0
3792133224,negiramen1922/simpleTDtest,12,アイコン更新が反映されない問題を修正（キャッシュ破棄）,436,negiramen1922,User,2026-06-03 01:17:16,2026-06-03 01:17:25,2026-06-03 01:17:25,1,3,0.15,0.0025,0,0,1,2,2,2,HTML,0,0,0,global,1
3792133241,DerekAstro/PhotPol,6,Fixed function infer_single_target_label so that it properly parsed t…,7,DerekAstro,User,2026-06-03 01:17:16,2026-06-03 01:17:27,2026-06-03 01:17:27,1,3,0.18333333333333332,0.0030555555555555553,0,0,1,1,1,1,Python,0,0,0,global,1
3792133261,howardwang1997/aletheia,37,fix(critics): throttle GLM (serialize + min-interval) + fast-fail on 1113,1154,howardwang1997,User,2026-06-03 01:17:17,2026-06-03 01:17:20,2026-06-03 01:17:20,1,3,0.05,0.0008333333333333334,0,0,1,134,8,4,Python,0,0,0,global,1
3792133268,BaulkhamHillsHS/PrelimSE-26-Group5,1,test1,11,jum4nji1,User,2026-06-03 01:17:17,2026-06-03 01:17:26,2026-06-03 01:17:26,1,3,0.15,0.0025,0,0,1,8,1,1,Python,0,0,0,global,1
3792133305,rauterfrank-ui/Peak_Trade,3936,docs(tests): sync ER preflight closeout status,1562,rauterfrank-ui,User,2026-06-03 01:17:18,2026-06-03 01:18:44,2026-06-03 01:18:44,1,3,1.4333333333333333,0.02388888888888889,0,0,1,39,14,3,Python,2,0,0,global,1
3792133371,jadsonfraga/neuroped,190,perf(ambient): não duplicar aurora/partículas em página-dentro-de-página (v6.43.3),1289,jadsonfraga,User,2026-06-03 01:17:19,2026-06-03 01:17:25,2026-06-03 01:17:25,1,3,0.1,0.0016666666666666668,1,0,1,16,4,6,HTML,1,0,0,global,1
3792133377,codelearner-007/ultimate-cashbook,7,set the login screen and starters ad superadmin offline flow,634,codelearner-007,User,2026-06-03 01:17:19,2026-06-03 01:17:30,2026-06-03 01:17:30,1,3,0.18333333333333332,0.0030555555555555553,1,0,1,367,241,9,JavaScript,0,0,0,global,1
3792133424,chiakglab/se2026,39,movie.py作成,0,ie24n026,User,2026-06-03 01:17:20,2026-06-03 01:17:57,2026-06-03 01:17:57,1,3,0.6166666666666667,0.010277777777777778,0,0,9,183,13,4,Python,2,23,0,global,1
3792133432,aws-aemilia-lhr/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-eu-west-2,25499,Automated test pull request,27,aws-aemilia-lhr,User,2026-06-03 01:17:20,2026-06-03 01:19:07,,1,3,1.7833333333333334,0.029722222222222223,1,0,1,1,15,1,HTML,0,0,0,global,0
3792133447,PineTreeLabs/archimedes,154,Bump package deps for CVE fixes,90,jcallaham,User,2026-06-03 01:17:21,2026-06-03 01:20:28,2026-06-03 01:20:28,1,3,3.1166666666666667,0.051944444444444446,1,0,1,120,120,4,Python,159,12,0,global,1
3792133493,alfmir-ai/alfmir.ai,5,Fix AlfeCode cookie banner 'More Info' link,712,lochner-lw,User,2026-06-03 01:17:21,2026-06-03 01:17:34,2026-06-03 01:17:34,1,3,0.21666666666666667,0.0036111111111111114,0,0,1,1,1,1,JavaScript,1,0,0,global,1
3792133508,AlecM33/Werewolf,225,more prominent links to donate,176,AlecM33,User,2026-06-03 01:17:22,2026-06-03 01:19:14,2026-06-03 01:19:14,1,3,1.8666666666666667,0.03111111111111111,0,0,1,46,4,4,JavaScript,42,17,0,global,1
3792133556,aws-aemilia-lhr/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-eu-west-2,25502,Automated test pull request,27,aws-aemilia-lhr,User,2026-06-03 01:17:22,2026-06-03 01:18:53,,1,3,1.5166666666666666,0.025277777777777777,1,0,1,3,1,1,HTML,0,0,0,global,0
3792133752,geovanabsouza/Projetofotografo,6,02/06,0,geovanabsouza,User,2026-06-03 01:17:24,2026-06-03 01:17:40,2026-06-03 01:17:40,1,3,0.26666666666666666,0.0044444444444444444,0,0,7,855,40,8,HTML,0,0,0,global,1
3792133759,richard4801/AFS,96,"Fix rank badge placement: gem sits on nav avatar circle, not on page",404,richard4801,User,2026-06-03 01:17:24,2026-06-03 01:17:43,2026-06-03 01:17:43,1,3,0.31666666666666665,0.005277777777777778,1,0,1,22,46,1,HTML,1,0,0,global,1
3792133793,zyansaber/Donnieschedule,151,Add Stock Reservation page and integrate with Reallocation,1182,zyansaber,User,2026-06-03 01:17:25,2026-06-03 01:17:35,2026-06-03 01:17:35,1,3,0.16666666666666666,0.0027777777777777775,0,0,1,307,17,3,JavaScript,0,0,0,global,1
3792134001,macn84/anno117-tablet-companion,6,Update start_url and scope in manifest.json,0,macn84,User,2026-06-03 01:17:26,2026-06-03 01:17:35,2026-06-03 01:17:35,1,3,0.15,0.0025,0,0,1,2,1,1,JavaScript,0,0,0,global,1
3792134114,bmmmm/bitcircus101,18,ci(deploy): fix git dubious-ownership in container (HTML-drift check),422,bmmmm,User,2026-06-03 01:17:28,2026-06-03 01:18:10,2026-06-03 01:18:10,1,3,0.7,0.011666666666666665,0,0,1,6,0,1,JavaScript,6,0,0,global,1
3792134171,daikichiba9511/dotfiles,49,refactor(zsh): ghq+fzf 周りを整理し gcd コマンドを追加,444,daikichiba9511,User,2026-06-03 01:17:29,2026-06-03 01:17:32,2026-06-03 01:17:32,1,3,0.05,0.0008333333333333334,0,0,1,27,13,1,Python,1,0,0,global,1
3792134220,guilhermepc2008-cyber/gerador-de-site,1,Alteração subtitulo,0,guilhermepc2008-cyber,User,2026-06-03 01:17:31,2026-06-03 01:18:27,2026-06-03 01:18:27,1,3,0.9333333333333333,0.015555555555555555,0,0,1,1,1,1,JavaScript,0,0,0,global,1
3792134680,swstegall/meteor-decomp,227,decomp: match FUN_004153a0 @0x000153a0,505,swstegall,User,2026-06-03 01:17:35,2026-06-03 01:17:45,2026-06-03 01:17:45,1,3,0.16666666666666666,0.0027777777777777775,0,0,1,119,0,1,C++,3,0,0,global,1
3792134753,Imamouse/cs-tool,1,Add files via upload,0,Imamouse,User,2026-06-03 01:17:37,2026-06-03 01:18:51,,1,3,1.2333333333333334,0.020555555555555556,0,0,1,819,0,6,HTML,0,0,0,global,0
3792134778,KevinZai/commander,9,"docs: reconcile residual README count drift (skills 61, MCP, license)",2134,kzicherman,User,2026-06-03 01:17:37,2026-06-03 01:19:35,2026-06-03 01:19:35,1,3,1.9666666666666666,0.032777777777777774,1,0,1,12,12,1,Python,3,0,0,global,1
3792134818,Kenyi-2022/PROYECTO-PROGRA.-WEB-2026-1,8,Botones de test-resultados + LOGO,49,Elielichi,User,2026-06-03 01:17:38,2026-06-03 01:17:49,2026-06-03 01:17:49,1,3,0.18333333333333332,0.0030555555555555553,0,0,2,126,24,3,JavaScript,1,0,0,global,1
3792134890,Tzeusy/butlers,2090,docs(spec): align OwnerSetupBanner placement to shipped entity-detail impl [bu-ow8ba],976,Tzeusy,User,2026-06-03 01:17:40,2026-06-03 01:18:04,2026-06-03 01:18:04,1,3,0.4,0.006666666666666667,0,6,1,29,13,1,Python,0,0,0,global,1
3792134975,infodancer/ui,22,"fix(mdedit): size toolbar glyphs for any editor, not just mdedit/edit",832,matthewjhunter,User,2026-06-03 01:17:42,2026-06-03 01:20:56,2026-06-03 01:20:56,1,3,3.2333333333333334,0.05388888888888889,0,0,1,10,4,1,Go,0,0,0,global,1
